decade,year,artists,name,genres,duration_ms,artist_song,release_date,valence,acousticness,danceability,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,id
2000,2000,The Beatles,Day Tripper - Remastered 2015,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",169000,The Beatles - Day Tripper - Remastered 2015,36843,0.731,0.12,0.665,0.782,0,0.00000419,6,0.125,-8.438,0,62,0.0307,137.453,29b2b96jozyD9GPCkOrVLs
1960,1965,The Beatles,What Goes On - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",168573,The Beatles - What Goes On - Remastered 2009,24079,0.765,0.0168,0.67,0.776,0,0.00000301,4,0.0732,-10.035,1,51,0.0749,96.93,19QXdPRZFHI5kNK3tN8Mh7
1960,1967,The Beatles,Getting Better - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",168120,The Beatles - Getting Better - Remastered 2009,24624,0.764,0.313,0.632,0.471,0,0.00000508,0,0.0712,-7.887,1,59,0.0348,121.672,3LtOmWpTXLhilL5odoKysR
1960,1968,The Beatles,Mother Nature's Son - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",168027,The Beatles - Mother Nature's Son - Remastered 2009,25164,0.401,0.634,0.608,0.178,0,0.352,2,0.166,-17.109,1,53,0.0264,84.78,6TjUg1cTUzWHbal6yQAi7c
1960,1967,The Beatles,Good Morning Good Morning - Take 8,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",167307,The Beatles - Good Morning Good Morning - Take 8,24618,0.79,0.0231,0.749,0.435,0,0.000195,2,0.135,-13.366,1,26,0.0977,121.715,0ms3Eay3tRafE9yOiSS3Km
1960,1967,The Beatles,Getting Better,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",167253,The Beatles - Getting Better,24618,0.718,0.131,0.59,0.444,0,0.0000506,0,0.13,-11.472,1,43,0.0394,121.904,1GqRv17EiYH30nM3MYE2h5
1960,1967,The Beatles,Getting Better - Remix,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",167013,The Beatles - Getting Better - Remix,24624,0.817,0.0913,0.598,0.551,0,0,0,0.0958,-6.909,1,41,0.0308,121.959,3liuLCzIoOhduPXp8kbHHA
1960,1967,The Beatles,Getting Better - Remix,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",167013,The Beatles - Getting Better - Remix,24618,0.81,0.07,0.591,0.551,0,0,0,0.0942,-6.605,1,40,0.0308,121.949,3jR8Xw0qPyGGv8bvFtNmDw
1970,1973,The Beatles,Back In The U.S.S.R. - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",166760,The Beatles - Back In The U.S.S.R. - Remastered 2009,26756,0.854,0.0633,0.486,0.952,0,0.000291,9,0.06,-7.922,1,39,0.0489,142.47,3Pm4mp3Fz6nZAD7L498kGd
1960,1967,The Beatles,Good Morning Good Morning - Take 8,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",166640,The Beatles - Good Morning Good Morning - Take 8,24624,0.79,0.0225,0.752,0.514,0,0.000174,2,0.161,-10.523,1,28,0.0945,121.741,73U4muTtJcAhD94lWvD5zG
1960,1967,The Beatles,Lovely Rita - Remix,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",165800,The Beatles - Lovely Rita - Remix,24618,0.659,0.00726,0.578,0.687,0,0,8,0.0936,-5.175,1,37,0.0241,87.479,4gzLeEbCDmgK5XuhgXZt7x
1960,1967,The Beatles,Lovely Rita - Remix,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",165800,The Beatles - Lovely Rita - Remix,24624,0.69,0.00624,0.58,0.695,0,0,8,0.0857,-5.49,1,39,0.0252,86.822,3CdDBopz2XipdS5ICzhWHN
1960,1969,The Beatles,Because - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",165667,The Beatles - Because - Remastered 2009,25472,0.162,0.754,0.328,0.249,0,0.00000577,2,0.134,-11.777,1,58,0.0272,81.257,1rxoyGj1QuPoVi8fOft1Kt
1960,1967,The Beatles,Lovely Rita,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",165613,The Beatles - Lovely Rita,24618,0.68,0.0362,0.59,0.448,0,0,3,0.104,-11.901,1,27,0.0256,86.656,1gJy93yw33uBxRHZn8KFEz
1960,1963,The Beatles,Roll Over Beethoven - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",165467,The Beatles - Roll Over Beethoven - Remastered 2009,23337,0.967,0.289,0.351,0.749,0,0,2,0.0952,-9.435,1,59,0.0628,160.673,3idqWaBn3mRdsIodCU6uBi
1960,1967,The Beatles,With A Little Help From My Friends - Remix,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",165293,The Beatles - With A Little Help From My Friends - Remix,24624,0.794,0.126,0.643,0.605,0,0,4,0.262,-6.998,1,44,0.0295,112.057,2YsKxAJKUJx93BKxzQ3RTr
1960,1967,The Beatles,With A Little Help From My Friends - Remix,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",165293,The Beatles - With A Little Help From My Friends - Remix,24618,0.75,0.122,0.673,0.639,0,0,1,0.22,-6.673,0,46,0.0274,112.311,08XKCwMrwEAyyfTCTGkkhg
1960,1967,The Beatles,With A Little Help From My Friends,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",165160,The Beatles - With A Little Help From My Friends,24618,0.827,0.294,0.705,0.427,0,0,4,0.355,-11.971,1,26,0.0353,112.294,4CEoeG1rCKomLu9DtRvX5l
1960,1967,The Beatles,Getting Better - Take 12,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",165053,The Beatles - Getting Better - Take 12,24618,0.705,0.124,0.769,0.488,0,0.00063,0,0.0715,-7.582,1,23,0.0438,122.268,486fJnwIZMzMLLd2fYqlLU
1960,1968,The Beatles,Happiness Is A Warm Gun - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",164547,The Beatles - Happiness Is A Warm Gun - Remastered 2009,25164,0.44,0.523,0.431,0.54,0,0.00000134,9,0.169,-9.6,0,57,0.0589,139.288,71LsKf3xISiOlY1mj7FFPP
1970,1973,The Beatles,Eight Days A Week - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",164533,The Beatles - Eight Days A Week - Remastered 2009,26755,0.781,0.407,0.656,0.616,0,0,9,0.104,-6.909,1,39,0.0379,138.655,1kN5RXxIYrSbCgO8ke88rV
1970,1973,The Beatles,With A Little Help From My Friends - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",164187,The Beatles - With A Little Help From My Friends - Remastered 2009,26756,0.801,0.305,0.705,0.479,0,0,4,0.403,-10.079,1,41,0.0333,112.21,4nnQT7RxMvRwqVGf742xfj
1970,1973,The Beatles,Nowhere Man - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",164187,The Beatles - Nowhere Man - Remastered 2009,26755,0.725,0.00903,0.534,0.628,0,0,4,0.108,-9.308,1,38,0.0425,121.373,3NRXwFqPsmFe2dpIrT8CzK
1960,1967,The Beatles,With A Little Help From My Friends - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",164107,The Beatles - With A Little Help From My Friends - Remastered 2009,24624,0.803,0.365,0.705,0.515,0,0,4,0.389,-9.343,1,66,0.0337,112.035,2RnPATK99oGOZygnD2GTO6
1960,1965,The Beatles,Nowhere Man - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",163693,The Beatles - Nowhere Man - Remastered 2009,24079,0.687,0.00797,0.534,0.624,0,0,4,0.128,-9.589,1,63,0.0462,121.402,5SUlhldQJtOhUr2GzH5RI7
1960,1964,The Beatles,Eight Days A Week - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",163600,The Beatles - Eight Days A Week - Remastered 2009,23715,0.744,0.412,0.652,0.583,0,0,9,0.119,-7.811,1,65,0.038,138.134,1Dg4dFJr3HW7sbA7vPejre
1960,1968,The Beatles,Back In The U.S.S.R. - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",163453,The Beatles - Back In The U.S.S.R. - Remastered 2009,25164,0.494,0.069,0.48,0.969,0,0.00022,9,0.0608,-7.464,1,67,0.0854,142.489,0j3p1p06deJ7f9xmJ9yG22
2000,2000,The Beatles,Eight Days A Week - Remastered 2015,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",163320,The Beatles - Eight Days A Week - Remastered 2015,36843,0.837,0.265,0.636,0.677,0,0,9,0.215,-5.605,1,56,0.0316,138.707,5ylLypaOksxWd75YrGtx2N
1960,1965,The Beatles,The Word - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",163107,The Beatles - The Word - Remastered 2009,24079,0.792,0.00682,0.59,0.641,0,0,0,0.0553,-9.687,1,52,0.0416,120.773,4GBaPHvAyj4V2jeobD9tsy
1960,1964,The Beatles,I Should Have Known Better - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",163080,The Beatles - I Should Have Known Better - Remastered 2009,23568,0.91,0.257,0.682,0.444,0,0,7,0.115,-7.689,1,61,0.0289,130.704,3pU1CUgPiFfxPCpscwIwQR
1960,1968,The Beatles,Birthday - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",163080,The Beatles - Birthday - Remastered 2009,25164,0.91,0.0000737,0.541,0.727,0,0.717,2,0.232,-7.509,1,53,0.0384,139.239,1ABegtCPBMMJaMpfDyATjE
1970,1973,The Beatles,Michelle - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",162453,The Beatles - Michelle - Remastered 2009,26755,0.636,0.658,0.579,0.29,0,0,5,0.103,-12.446,0,39,0.033,116.115,0FARfrl2IDyNURBj1reFWQ
1980,1988,The Beatles,Yes It Is - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",162413,The Beatles - Yes It Is - Remastered 2009,32209,0.426,0.638,0.414,0.329,0,0,4,0.114,-8.193,1,44,0.0396,132.571,2rQvZscmpb6a7ejDiKprcL
1960,1965,The Beatles,Michelle - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",162373,The Beatles - Michelle - Remastered 2009,24079,0.666,0.652,0.578,0.29,0,0,5,0.105,-12.501,0,66,0.0341,117.403,5By7Pzgl6TMuVJG168VWzS
1960,1967,The Beatles,Lovely Rita - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",162093,The Beatles - Lovely Rita - Remastered 2009,24624,0.63,0.0634,0.61,0.471,0,0,8,0.118,-9.151,0,53,0.0261,87.379,6h9W5FxX4E9lUFsyq8j1AD
1960,1969,The Beatles,Something - Take 39 / Instrumental / Strings Only,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",161720,The Beatles - Something - Take 39 / Instrumental / Strings Only,25472,0.0677,0.79,0.0959,0.229,0,0.942,7,0.0715,-14.741,1,25,0.0388,74.502,4BcRIYGjdIiT2li4fOJ5Re
1960,1967,The Beatles,Good Morning Good Morning - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",161227,The Beatles - Good Morning Good Morning - Remastered 2009,24624,0.93,0.0858,0.542,0.618,0,0,2,0.772,-8.876,1,50,0.139,121.849,0xIuNHHcKI1JDuBPlSwzb1
1960,1968,The Beatles,Honey Pie - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",161160,The Beatles - Honey Pie - Remastered 2009,25164,0.553,0.88,0.537,0.297,0,1.5E-05,7,0.145,-15.452,1,50,0.0822,144.197,1TPcNcmuKlq0PKpYOBgP1U
1960,1967,The Beatles,Being For The Benefit Of Mr Kite!,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",160933,The Beatles - Being For The Benefit Of Mr Kite!,24618,0.765,0.439,0.547,0.348,0,0,0,0.0947,-12.678,1,39,0.0362,111.874,6UuPrHr8Ik947c4tBDuHZe
1960,1963,The Beatles,Baby It's You - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",160520,The Beatles - Baby It's You - Remastered 2009,23092,0.879,0.778,0.608,0.494,0,0,4,0.0926,-12.211,0,59,0.0345,112.421,2VmB1rF9FtfKUmFHDVnq8Q
1960,1967,The Beatles,When I'm Sixty Four,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",160080,The Beatles - When I'm Sixty Four,24618,0.641,0.806,0.703,0.167,0,0.0000326,1,0.0905,-14.284,1,26,0.0501,138.81,5wHLDukHz5Mc4r9DzYK1Mt
1960,1967,The Beatles,When I'm Sixty-Four - Remix,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",160013,The Beatles - When I'm Sixty-Four - Remix,24618,0.564,0.508,0.696,0.308,0,0,8,0.142,-8.956,1,41,0.0557,138.425,0AvygKcKeMyZlFmDzbqcYK
1960,1967,The Beatles,When I'm Sixty-Four - Remix,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",160013,The Beatles - When I'm Sixty-Four - Remix,24624,0.571,0.49,0.697,0.294,0,0,8,0.17,-9.231,1,41,0.0644,138.256,1aIwEwu8BE3s5j7hmvZRt9
1960,1967,The Beatles,Strawberry Fields Forever - Take 1,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",159787,The Beatles - Strawberry Fields Forever - Take 1,24618,0.181,0.829,0.623,0.132,0,0.0000874,0,0.193,-11.084,1,35,0.0377,96.261,5jPBdSu6u9ZDpKFVseumIv
1960,1969,The Beatles,Yellow Submarine - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",159720,The Beatles - Yellow Submarine - Remastered 2009,25220,0.688,0.518,0.605,0.536,0,0,1,0.528,-10.069,1,48,0.0421,110.849,3oEo8Pqm5IAi8wQfCI5BpR
1970,1973,The Beatles,Yellow Submarine - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",159547,The Beatles - Yellow Submarine - Remastered 2009,26755,0.646,0.516,0.608,0.522,0,0,1,0.558,-10.87,1,37,0.044,110.85,2JBe8gPWMI6Slf19YdsHNy
1960,1967,The Beatles,Being For The Benefit Of Mr. Kite! - Remix,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",159200,The Beatles - Being For The Benefit Of Mr. Kite! - Remix,24624,0.623,0.13,0.246,0.743,0,0,9,0.19,-5.224,0,39,0.0526,83.339,3mMv7l7eHDHgpJqJvjXdWx
1960,1967,The Beatles,Being For The Benefit Of Mr. Kite! - Remix,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",159200,The Beatles - Being For The Benefit Of Mr. Kite! - Remix,24618,0.593,0.103,0.247,0.752,0,0,9,0.107,-4.966,0,37,0.0559,83.149,65mQIDMBEI6KsCPphwWKrK
2010,2014,The Beatles,Yellow Submarine,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",159160,The Beatles - Yellow Submarine,41640,0.654,0.208,0.616,0.636,0,0,1,0.517,-7.055,1,59,0.0325,110.618,1tdltVUBkiBCW1C3yB4zyD
1960,1966,The Beatles,Yellow Submarine - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",158880,The Beatles - Yellow Submarine - Remastered 2009,24324,0.696,0.531,0.604,0.549,0,0,1,0.438,-9.873,1,64,0.0389,111.398,50xwQXPtfNZFKFeZ0XePWc
1960,1966,The Beatles,Taxman - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",158853,The Beatles - Taxman - Remastered 2009,24324,0.783,0.0101,0.469,0.596,0,0,7,0.321,-8.348,1,61,0.0749,133.586,4BRkPBUxOYffM2QXVlq7aC
2000,2000,The Beatles,Yellow Submarine - Remastered 2015,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",158800,The Beatles - Yellow Submarine - Remastered 2015,36843,0.788,0.158,0.66,0.557,0,0,1,0.543,-9.597,1,55,0.03,110.743,7zRmGvtSy36Jr19U5OInJT
1960,1964,The Beatles,Mr Moonlight - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",158627,The Beatles - Mr Moonlight - Remastered 2009,23715,0.589,0.796,0.631,0.424,0,0.000143,6,0.118,-9.106,1,45,0.0438,126.127,6pPOkr2OxhQ6htrzOiDmq9
1960,1964,The Beatles,Kansas City / Hey-Hey-Hey-Hey - Medley / Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",158147,The Beatles - Kansas City / Hey-Hey-Hey-Hey - Medley / Remastered 2009,23715,0.924,0.614,0.588,0.724,0,0.0000892,7,0.877,-6.63,1,45,0.0335,131.36,5xf0zdP4KCfshyVn02D3Ea
1960,1965,The Beatles,Tell Me What You See - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",157987,The Beatles - Tell Me What You See - Remastered 2009,23960,0.7,0.061,0.592,0.796,0,0,7,0.131,-8.125,1,47,0.0429,136.675,2jnr9KaaMAmvk0zMcM9UzV
1960,1967,The Beatles,Fixing A Hole - Remix,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",157960,The Beatles - Fixing A Hole - Remix,24618,0.523,0.483,0.415,0.665,0,0,0,0.0663,-6.853,0,38,0.0448,112.618,6a98mDyXTsYugJhUs1tZr4
1960,1967,The Beatles,Fixing A Hole - Remix,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",157960,The Beatles - Fixing A Hole - Remix,24624,0.52,0.503,0.405,0.644,0,0,0,0.0681,-7.115,0,40,0.0495,111.667,5L3ltLBs4BQADp6FgEipr7
1960,1967,The Beatles,When I'm Sixty Four - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",157667,The Beatles - When I'm Sixty Four - Remastered 2009,24624,0.661,0.625,0.704,0.241,0,0.000028,1,0.0868,-13.258,1,64,0.0476,140.411,1NrbnHlR2BFREcyWXHIHip
1960,1967,The Beatles,Being For The Benefit Of Mr. Kite! - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",157533,The Beatles - Being For The Benefit Of Mr. Kite! - Remastered 2009,24624,0.71,0.338,0.526,0.413,0,0,0,0.0992,-9.865,1,51,0.0446,111.874,6W35n1UlkvqhfMZstB4BXs
1960,1967,The Beatles,Fixing A Hole,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",157520,The Beatles - Fixing A Hole,24618,0.721,0.288,0.487,0.464,0,0,0,0.0625,-13.526,0,25,0.0369,112.847,4rpFXjP4DSC9id8Fa6TWXL
1960,1965,The Beatles,You Like Me Too Much - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",156867,The Beatles - You Like Me Too Much - Remastered 2009,23960,0.899,0.415,0.555,0.57,0,0,7,0.191,-7.869,1,48,0.0302,88.316,0y1LLH0NiwOD5tM3aNMXTr
1960,1967,The Beatles,Fixing A Hole - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",156827,The Beatles - Fixing A Hole - Remastered 2009,24624,0.619,0.382,0.469,0.507,0,0,0,0.0783,-8.917,0,58,0.0451,112.984,3pKKxkeB1pOUMHwWBmKc3Y
1960,1967,The Beatles,Sgt. Pepper's Lonely Hearts Club Band - Take 9 And Speech,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",156720,The Beatles - Sgt. Pepper's Lonely Hearts Club Band - Take 9 And Speech,24618,0.556,0.352,0.597,0.66,0,0.00913,0,0.693,-9.499,1,28,0.0771,95.664,33M8Tg2vvZYsmJIuGa3zZd
1960,1967,The Beatles,Sgt. Pepper's Lonely Hearts Club Band - Take 9 And Speech,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",156440,The Beatles - Sgt. Pepper's Lonely Hearts Club Band - Take 9 And Speech,24624,0.493,0.256,0.585,0.7,0,0.0111,0,0.668,-7.966,1,34,0.0993,95.695,1oaFPXlIXMFFgNESnW6JdZ
1960,1966,The Beatles,She Said She Said - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",156040,The Beatles - She Said She Said - Remastered 2009,24324,0.672,0.103,0.329,0.678,0,0.168,3,0.843,-7.878,1,54,0.0344,106.476,3VSuWxZM6x6V3ig5nYtikL
1960,1964,The Beatles,Things We Said Today - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",155333,The Beatles - Things We Said Today - Remastered 2009,23568,0.516,0.239,0.551,0.575,0,0,2,0.112,-8.208,0,58,0.0332,137.054,0voUr8lubIafUVJlauJxYF
1960,1963,The Beatles,Twist And Shout - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",155227,The Beatles - Twist And Shout - Remastered 2009,23092,0.937,0.641,0.482,0.849,0,0.00000774,2,0.0414,-9.198,1,74,0.0452,124.631,5ZBeML7Lf3FMEVviTyvi8l
1960,1967,The Beatles,Being For The Benefit Of Mr. Kite! - Take 7,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",155200,The Beatles - Being For The Benefit Of Mr. Kite! - Take 7,24618,0.574,0.606,0.6,0.326,0,0,0,0.185,-14.385,1,23,0.101,112.449,2yw3UbhfFiopZBlECEOO05
1960,1965,The Beatles,The Night Before - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",154933,The Beatles - The Night Before - Remastered 2009,23960,0.632,0.0537,0.461,0.762,0,0,2,0.238,-6.727,1,59,0.0379,84.496,5xcfepnz1v7a83T8An9gjw
1960,1964,The Beatles,You Can't Do That - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",154893,The Beatles - You Can't Do That - Remastered 2009,23568,0.961,0.367,0.612,0.788,0,0,0,0.382,-6.251,1,48,0.0335,129.161,5b9G4dtK3Tdguuy9BO3Nwo
1970,1973,The Beatles,A Hard Day's Night - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",154627,The Beatles - A Hard Day's Night - Remastered 2009,26755,0.762,0.154,0.59,0.798,0,0,0,0.0805,-6.91,1,39,0.0394,138.453,1E4FcSqQs7U2RTebCNaYRH
1960,1964,The Beatles,I Don't Want To Spoil The Party - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",154467,The Beatles - I Don't Want To Spoil The Party - Remastered 2009,23715,0.889,0.451,0.533,0.668,0,0,7,0.149,-7.237,1,44,0.033,95.438,3kQDIa85ZK8cKVn72NfBnl
1960,1967,The Beatles,Good Morning Good Morning - Remix,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",154467,The Beatles - Good Morning Good Morning - Remix,24624,0.847,0.000312,0.511,0.794,0,0,2,0.555,-6.876,1,36,0.0887,121.517,4krhZH4q9oZT86bvA4HN6F
1960,1967,The Beatles,Good Morning Good Morning - Remix,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",154467,The Beatles - Good Morning Good Morning - Remix,24618,0.825,0.000302,0.505,0.797,0,0,2,0.484,-6.631,1,35,0.0897,121.624,0ldihDAaEYrlk68C4oSewz
1960,1967,The Beatles,Good Morning Good Morning,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",154200,The Beatles - Good Morning Good Morning,24618,0.946,0.0104,0.551,0.493,0,0.00000257,2,0.589,-11.502,1,23,0.0673,121.851,6HjHJTZKZeypaBQJc93yop
1960,1964,The Beatles,A Hard Day's Night - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",154200,The Beatles - A Hard Day's Night - Remastered 2009,23568,0.797,0.137,0.59,0.805,0,0,0,0.0996,-6.481,1,67,0.0371,138.514,5J2CHimS7dWYMImCHkEFaJ
1960,1963,The Beatles,Please Mister Postman - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",154160,The Beatles - Please Mister Postman - Remastered 2009,23337,0.961,0.675,0.552,0.644,0,0,9,0.36,-9.129,1,54,0.0372,122.546,6wfK1R6FoLpmUA9lk5ll4T
1960,1967,The Beatles,Sgt. Pepper's Lonely Hearts Club Band - Take 1 / Instrumental,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",154120,The Beatles - Sgt. Pepper's Lonely Hearts Club Band - Take 1 / Instrumental,24618,0.141,0.717,0.695,0.747,0,0.465,7,0.0963,-9.061,1,25,0.0547,97.846,4J60mvnuHBQYd4fqpLbPnV
1980,1988,The Beatles,I'm Down - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",153893,The Beatles - I'm Down - Remastered 2009,32209,0.937,0.563,0.439,0.813,0,0.000605,7,0.728,-8.304,1,40,0.0607,82.077,5ovYFa8Em47SgPmhBlZb5N
2000,2000,The Beatles,A Hard Day's Night - Remastered 2015,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",152920,The Beatles - A Hard Day's Night - Remastered 2015,36843,0.756,0.0487,0.546,0.818,0,0,0,0.0983,-4.89,1,58,0.031,138.561,1pctwlBtIcKIjQMzsVcGHB
1970,1970,The Beatles,For You Blue - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",152213,The Beatles - For You Blue - Remastered 2009,25696,0.955,0.24,0.88,0.556,0,0.0483,2,0.24,-10.773,1,48,0.0855,128.542,5dpRJkvY8oWMQmQbEQTXhO
2000,2006,The Beatles,Blackbird / Yesterday,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",151992,The Beatles - Blackbird / Yesterday,39038,0.195,0.828,0.483,0.107,0,0,5,0.092,-15.465,1,47,0.031,94.371,41ETKVJbZDSjATzW2wAqmc
1960,1963,The Beatles,Hold Me Tight - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",151907,The Beatles - Hold Me Tight - Remastered 2009,23337,0.963,0.664,0.54,0.744,0,0,5,0.21,-9.637,1,47,0.0312,135.731,2RvKsA6Ho7VbJkVFiD4UQF
1960,1965,The Beatles,Girl - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",151720,The Beatles - Girl - Remastered 2009,24079,0.893,0.587,0.699,0.294,0,0,5,0.117,-13.205,0,63,0.0294,96.615,6tQvjqDIK9GXWIC6mejms8
1970,1973,The Beatles,Girl - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",151533,The Beatles - Girl - Remastered 2009,26755,0.902,0.554,0.694,0.327,0,0,0,0.127,-11.977,0,38,0.0284,96.645,5cXHQInwGNOSmOBTqnuYOs
1970,1973,The Beatles,And I Love Her - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",151413,The Beatles - And I Love Her - Remastered 2009,26755,0.625,0.63,0.764,0.322,0,0.0000021,1,0.0582,-10.987,0,41,0.0335,113.35,5BZshzyuOfIGxmVt6RK7vn
1960,1964,The Beatles,Rock And Roll Music - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",151280,The Beatles - Rock And Roll Music - Remastered 2009,23715,0.965,0.566,0.457,0.917,0,0,9,0.333,-6.213,1,51,0.0441,167.092,7Ho3T7ERfooiAfvODaMQ2N
